Time	Temperature [°C]	Status	Temperature [°C]	Status
	325 02271 (Address: 1)	325 02271 (Address: 1)	325 02272 (Address: 1)	325 02272 (Address: 1)
	GMH 3750	GMH 3750	GMH 3750	GMH 3750
	Record index 1	Record index 1	Record index 1	Record index 1
07.06.2017 16:31	3,64		4,14	
07.06.2017 16:32	3,67		4,13	
07.06.2017 16:32	3,69		4,14	
07.06.2017 16:33	3,66		4,13	
07.06.2017 16:33	3,59		4,12	
07.06.2017 16:34	3,57		4,12	
07.06.2017 16:34	3,58		4,12	
07.06.2017 16:35	3,59		4,1	
07.06.2017 16:35	3,61		4,1	
07.06.2017 16:36	3,64		4,1	
07.06.2017 16:36	3,67		4,09	
07.06.2017 16:37	3,65		4,09	
07.06.2017 16:37	3,59		4,09	
07.06.2017 16:38	3,55		4,07	
07.06.2017 16:38	3,52		4,07	
07.06.2017 16:39	3,52		4,06	
07.06.2017 16:39	3,55		4,06	
07.06.2017 16:40	3,57		4,06	
07.06.2017 16:40	3,6		4,05	
07.06.2017 16:41	3,62		4,05	
07.06.2017 16:41	3,59		4,04	
07.06.2017 16:42	3,53		4,03	
07.06.2017 16:42	3,5		4,03	
07.06.2017 16:43	3,51		4,03	
07.06.2017 16:43	3,52		4,02	
07.06.2017 16:44	3,54		4,02	
07.06.2017 16:44	3,56		4,01	
07.06.2017 16:45	3,58		4,01	
07.06.2017 16:45	3,58		3,99	
07.06.2017 16:46	3,52		4	
07.06.2017 16:46	3,46		3,99	
07.06.2017 16:47	3,44		3,98	
07.06.2017 16:47	3,43		3,98	
07.06.2017 16:48	3,45		3,98	
07.06.2017 16:48	3,47		3,97	
07.06.2017 16:49	3,5		3,96	
07.06.2017 16:49	3,52		3,96	
07.06.2017 16:50	3,54		3,96	
07.06.2017 16:50	3,49		3,95	
07.06.2017 16:51	3,43		3,94	
07.06.2017 16:51	3,41		3,94	
07.06.2017 16:52	3,4		3,94	
07.06.2017 16:52	3,41		3,93	
07.06.2017 16:53	3,43		3,93	
07.06.2017 16:53	3,45		3,92	
07.06.2017 16:54	3,47		3,92	
07.06.2017 16:54	3,49		3,9	
07.06.2017 16:55	3,48		3,9	
07.06.2017 16:55	3,42		3,9	
07.06.2017 16:56	3,36		3,89	
07.06.2017 16:56	3,33		3,89	
07.06.2017 16:57	3,32		3,88	
07.06.2017 16:57	3,34		3,87	
07.06.2017 16:58	3,35		3,86	
07.06.2017 16:58	3,37		3,86	
07.06.2017 16:59	3,4		3,86	
07.06.2017 16:59	3,42		3,86	
07.06.2017 17:00	3,44		3,86	
07.06.2017 17:00	3,44		3,85	
07.06.2017 17:01	3,38		3,84	
07.06.2017 17:01	3,32		3,83	
07.06.2017 17:02	3,3		3,83	
07.06.2017 17:02	3,3		3,82	
07.06.2017 17:03	3,31		3,82	
07.06.2017 17:03	3,33		3,82	
07.06.2017 17:04	3,34		3,81	
07.06.2017 17:04	3,37		3,8	
07.06.2017 17:05	3,39		3,78	
07.06.2017 17:05	3,37		3,79	
07.06.2017 17:06	3,35		3,8	
07.06.2017 17:06	3,28		3,79	
07.06.2017 17:07	3,25		3,77	
07.06.2017 17:07	3,23		3,77	
07.06.2017 17:08	3,24		3,77	
07.06.2017 17:08	3,26		3,77	
07.06.2017 17:09	3,28		3,76	
07.06.2017 17:09	3,31		3,75	
07.06.2017 17:10	3,33		3,75	
07.06.2017 17:10	3,35		3,75	
07.06.2017 17:11	3,32		3,74	
07.06.2017 17:11	3,25		3,73	
07.06.2017 17:12	3,21		3,73	
07.06.2017 17:12	3,21		3,73	
07.06.2017 17:13	3,23		3,72	
07.06.2017 17:13	3,24		3,72	
07.06.2017 17:14	3,27		3,71	
07.06.2017 17:14	3,28		3,7	
07.06.2017 17:15	3,31		3,7	
07.06.2017 17:15	3,31		3,7	
07.06.2017 17:16	3,27		3,69	
07.06.2017 17:16	3,2		3,69	
07.06.2017 17:17	3,18		3,68	
07.06.2017 17:17	3,17		3,67	
07.06.2017 17:18	3,18		3,67	
07.06.2017 17:18	3,2		3,66	
07.06.2017 17:19	3,23		3,67	
07.06.2017 17:19	3,25		3,66	
07.06.2017 17:20	3,28		3,67	
07.06.2017 17:20	3,27		3,66	
07.06.2017 17:21	3,23		3,65	
07.06.2017 17:21	3,17		3,64	
07.06.2017 17:22	3,14		3,64	
07.06.2017 17:22	3,16		3,63	
07.06.2017 17:23	3,17		3,63	
07.06.2017 17:23	3,2		3,63	
07.06.2017 17:24	3,22		3,62	
07.06.2017 17:24	3,24		3,61	
07.06.2017 17:25	3,26		3,57	
07.06.2017 17:25	3,22		3,66	
07.06.2017 17:26	3,16		3,6	
07.06.2017 17:26	3,11		3,59	
07.06.2017 17:27	3,1		3,58	
07.06.2017 17:27	3,11		3,58	
07.06.2017 17:28	3,13		3,57	
07.06.2017 17:28	3,15		3,57	
07.06.2017 17:29	3,18		3,57	
07.06.2017 17:29	3,21		3,57	
07.06.2017 17:30	3,22		3,57	
07.06.2017 17:30	3,17		3,56	
07.06.2017 17:31	3,11		3,56	
07.06.2017 17:31	3,09		3,54	
07.06.2017 17:32	3,1		3,54	
07.06.2017 17:32	3,12		3,54	
07.06.2017 17:33	3,14		3,54	
07.06.2017 17:33	3,17		3,54	
07.06.2017 17:34	3,18		3,53	
07.06.2017 17:34	3,2		3,53	
07.06.2017 17:35	3,15		3,53	
07.06.2017 17:35	3,09		3,52	
07.06.2017 17:36	3,06		3,51	
07.06.2017 17:36	3,05		3,5	
07.06.2017 17:37	3,07		3,5	
07.06.2017 17:37	3,09		3,5	
07.06.2017 17:38	3,12		3,5	
07.06.2017 17:38	3,15		3,49	
07.06.2017 17:39	3,18		3,49	
07.06.2017 17:39	3,14		3,49	
07.06.2017 17:40	3,07		3,48	
07.06.2017 17:40	3,05		3,47	
07.06.2017 17:41	3,05		3,47	
07.06.2017 17:41	3,06		3,47	
07.06.2017 17:42	3,09		3,46	
07.06.2017 17:42	3,11		3,46	
07.06.2017 17:43	3,13		3,46	
07.06.2017 17:43	3,14		3,45	
07.06.2017 17:44	3,09		3,44	
07.06.2017 17:44	3,04		3,44	
07.06.2017 17:45	3,1		3,43	
07.06.2017 17:45	3,01		3,43	
07.06.2017 17:46	3,02		3,43	
07.06.2017 17:46	3,05		3,42	
07.06.2017 17:47	3,07		3,42	
07.06.2017 17:47	3,11		3,42	
07.06.2017 17:48	3,12		3,42	
07.06.2017 17:48	3,08		3,41	
07.06.2017 17:49	3,02		3,41	
07.06.2017 17:49	2,99		3,41	
07.06.2017 17:50	2,99		3,41	
07.06.2017 17:50	3,02		3,39	
07.06.2017 17:51	3,04		3,4	
07.06.2017 17:51	3,06		3,39	
07.06.2017 17:52	3,09		3,38	
07.06.2017 17:52	3,1		3,38	
07.06.2017 17:53	3,04		3,38	
07.06.2017 17:53	2,99		3,37	
07.06.2017 17:54	2,96		3,37	
07.06.2017 17:54	2,95		3,37	
07.06.2017 17:55	2,96		3,37	
07.06.2017 17:55	2,99		3,36	
07.06.2017 17:56	3,01		3,35	
07.06.2017 17:56	3,03		3,35	
07.06.2017 17:57	3,05		3,35	
07.06.2017 17:57	3,05		3,34	
07.06.2017 17:58	2,99		3,34	
07.06.2017 17:58	2,93		3,33	
07.06.2017 17:59	2,92		3,34	
07.06.2017 17:59	2,93		3,33	
07.06.2017 18:00	2,95		3,32	
07.06.2017 18:00	2,97		3,32	
07.06.2017 18:01	2,99		3,32	
07.06.2017 18:01	3,01		3,31	
07.06.2017 18:02	3,02		3,31	
07.06.2017 18:02	2,99		3,31	
07.06.2017 18:03	2,92		3,3	
07.06.2017 18:03	2,87		3,3	
07.06.2017 18:04	2,85		3,29	
07.06.2017 18:04	2,85		3,28	
07.06.2017 18:05	2,9		3,36	
07.06.2017 18:05	2,89		3,27	
07.06.2017 18:06	2,92		3,28	
07.06.2017 18:06	2,95		3,27	
07.06.2017 18:07	2,97		3,27	
07.06.2017 18:07	2,98		3,27	
07.06.2017 18:08	2,93		3,27	
07.06.2017 18:08	2,86		3,26	
07.06.2017 18:09	2,83		3,25	
07.06.2017 18:09	2,83		3,24	
07.06.2017 18:10	2,85		3,24	
07.06.2017 18:10	2,87		3,23	
07.06.2017 18:11	2,88		3,24	
07.06.2017 18:11	2,9		3,23	
07.06.2017 18:12	2,92		3,23	
07.06.2017 18:12	2,94		3,23	
07.06.2017 18:13	2,91		3,22	
07.06.2017 18:13	2,84		3,21	
07.06.2017 18:14	2,78		3,2	
07.06.2017 18:14	2,75		3,2	
07.06.2017 18:15	2,75		3,21	
07.06.2017 18:15	2,77		3,2	
07.06.2017 18:16	2,8		3,19	
07.06.2017 18:16	2,81		3,19	
07.06.2017 18:17	2,85		3,18	
07.06.2017 18:17	2,87		3,17	
07.06.2017 18:18	2,89		3,18	
07.06.2017 18:18	2,88		3,17	
07.06.2017 18:19	2,83		3,18	
07.06.2017 18:19	2,77		3,17	
07.06.2017 18:20	2,75		3,16	
07.06.2017 18:20	2,75		3,15	
07.06.2017 18:21	2,76		3,15	
07.06.2017 18:21	2,78		3,15	
07.06.2017 18:22	2,81		3,15	
07.06.2017 18:22	2,83		3,14	
07.06.2017 18:23	2,85		3,14	
07.06.2017 18:23	2,86		3,14	
07.06.2017 18:24	2,85		3,13	
07.06.2017 18:24	2,78		3,13	
07.06.2017 18:25	2,69		3,11	
07.06.2017 18:25	2,72		3,12	
07.06.2017 18:26	2,71		3,11	
07.06.2017 18:26	2,72		3,11	
07.06.2017 18:27	2,75		3,1	
07.06.2017 18:27	2,77		3,1	
07.06.2017 18:28	2,79		3,1	
07.06.2017 18:28	2,82		3,09	
07.06.2017 18:29	2,83		3,09	
07.06.2017 18:29	2,8		3,09	
07.06.2017 18:30	2,74		3,09	
07.06.2017 18:30	2,7		3,08	
07.06.2017 18:31	2,7		3,07	
07.06.2017 18:31	2,71		3,07	
07.06.2017 18:32	2,74		3,08	
07.06.2017 18:32	2,75		3,07	
07.06.2017 18:33	2,78		3,07	
07.06.2017 18:33	2,8		3,06	
07.06.2017 18:34	2,82		3,05	
07.06.2017 18:34	2,79		3,05	
07.06.2017 18:35	2,72		3,05	
07.06.2017 18:35	2,67		3,05	
07.06.2017 18:36	2,65		3,04	
07.06.2017 18:36	2,66		3,04	
07.06.2017 18:37	2,68		3,04	
07.06.2017 18:37	2,71		3,03	
07.06.2017 18:38	2,73		3,03	
07.06.2017 18:38	2,75		3,03	
07.06.2017 18:39	2,78		3,02	
07.06.2017 18:39	2,78		3,02	
07.06.2017 18:40	2,7		3,01	
07.06.2017 18:40	2,66		3,01	
07.06.2017 18:41	2,65		3,01	
07.06.2017 18:41	2,67		3,01	
07.06.2017 18:42	2,69		3	
07.06.2017 18:42	2,72		3	
07.06.2017 18:43	2,74		3	
07.06.2017 18:43	2,75		2,99	
07.06.2017 18:44	2,76		2,98	
07.06.2017 18:44	2,71		2,98	
07.06.2017 18:45	2,61		2,98	
07.06.2017 18:45	2,62		2,99	
07.06.2017 18:46	2,62		2,98	
07.06.2017 18:46	2,64		2,97	
07.06.2017 18:47	2,66		2,98	
07.06.2017 18:47	2,69		2,96	
07.06.2017 18:48	2,71		2,96	
07.06.2017 18:48	2,73		2,96	
07.06.2017 18:49	2,72		2,96	
07.06.2017 18:49	2,66		2,95	
07.06.2017 18:50	2,62		2,95	
07.06.2017 18:50	2,61		2,94	
07.06.2017 18:51	2,62		2,94	
07.06.2017 18:51	2,65		2,94	
07.06.2017 18:52	2,67		2,94	
07.06.2017 18:52	2,69		2,94	
07.06.2017 18:53	2,72		2,94	
07.06.2017 18:53	2,72		2,93	
07.06.2017 18:54	2,66		2,93	
07.06.2017 18:54	2,61		2,92	
07.06.2017 18:55	2,59		2,91	
07.06.2017 18:55	2,59		2,91	
07.06.2017 18:56	2,6		2,91	
07.06.2017 18:56	2,62		2,91	
07.06.2017 18:57	2,65		2,91	
07.06.2017 18:57	2,68		2,91	
07.06.2017 18:58	2,69		2,91	
07.06.2017 18:58	2,69		2,9	
07.06.2017 18:59	2,62		2,9	
07.06.2017 18:59	2,58		2,89	
07.06.2017 19:00	2,58		2,88	
07.06.2017 19:00	2,59		2,88	
07.06.2017 19:01	2,61		2,88	
07.06.2017 19:01	2,64		2,88	
07.06.2017 19:02	2,66		2,88	
07.06.2017 19:02	2,68		2,88	
07.06.2017 19:03	2,67		2,87	
07.06.2017 19:03	2,61		2,87	
07.06.2017 19:04	2,56		2,86	
07.06.2017 19:04	2,55		2,86	
07.06.2017 19:05	2,53		2,86	
07.06.2017 19:05	2,54		2,86	
07.06.2017 19:06	2,6		2,85	
07.06.2017 19:06	2,63		2,85	
07.06.2017 19:07	2,66		2,85	
07.06.2017 19:07	2,67		2,85	
07.06.2017 19:08	2,61		2,85	
07.06.2017 19:08	2,56		2,85	
07.06.2017 19:09	2,53		2,84	
07.06.2017 19:09	2,54		2,83	
07.06.2017 19:10	2,57		2,83	
07.06.2017 19:10	2,6		2,83	
07.06.2017 19:11	2,62		2,83	
07.06.2017 19:11	2,64		2,83	
07.06.2017 19:12	2,65		2,82	
07.06.2017 19:12	2,6		2,82	
07.06.2017 19:13	2,55		2,82	
07.06.2017 19:13	2,51		2,81	
07.06.2017 19:14	2,51		2,81	
07.06.2017 19:14	2,53		2,81	
07.06.2017 19:15	2,55		2,81	
07.06.2017 19:15	2,58		2,8	
07.06.2017 19:16	2,61		2,81	
07.06.2017 19:16	2,63		2,8	
07.06.2017 19:17	2,61		2,79	
07.06.2017 19:17	2,55		2,79	
07.06.2017 19:18	2,51		2,79	
07.06.2017 19:18	2,5		2,79	
07.06.2017 19:19	2,53		2,78	
07.06.2017 19:19	2,54		2,78	
07.06.2017 19:20	2,57		2,78	
07.06.2017 19:20	2,59		2,78	
07.06.2017 19:21	2,62		2,78	
07.06.2017 19:21	2,59		2,77	
07.06.2017 19:22	2,52		2,77	
07.06.2017 19:22	2,47		2,77	
07.06.2017 19:23	2,45		2,76	
07.06.2017 19:23	2,46		2,75	
07.06.2017 19:24	2,47		2,75	
07.06.2017 19:24	2,5		2,75	
07.06.2017 19:25	2,48		2,74	
07.06.2017 19:25	2,54		2,74	
07.06.2017 19:26	2,57		2,75	
07.06.2017 19:26	2,56		2,75	
07.06.2017 19:27	2,5		2,74	
07.06.2017 19:27	2,45		2,74	
07.06.2017 19:28	2,42		2,73	
07.06.2017 19:28	2,43		2,72	
07.06.2017 19:29	2,45		2,72	
07.06.2017 19:29	2,47		2,72	
07.06.2017 19:30	2,49		2,72	
07.06.2017 19:30	2,51		2,72	
07.06.2017 19:31	2,53		2,72	
07.06.2017 19:31	2,54		2,71	
07.06.2017 19:32	2,49		2,72	
07.06.2017 19:32	2,42		2,71	
07.06.2017 19:33	2,39		2,71	
07.06.2017 19:33	2,38		2,7	
07.06.2017 19:34	2,39		2,7	
07.06.2017 19:34	2,4		2,69	
07.06.2017 19:35	2,42		2,69	
07.06.2017 19:35	2,45		2,68	
07.06.2017 19:36	2,46		2,68	
07.06.2017 19:36	2,49		2,68	
07.06.2017 19:37	2,51		2,68	
07.06.2017 19:37	2,47		2,68	
07.06.2017 19:38	2,4		2,68	
07.06.2017 19:38	2,37		2,68	
07.06.2017 19:39	2,36		2,66	
07.06.2017 19:39	2,38		2,66	
07.06.2017 19:40	2,39		2,65	
07.06.2017 19:40	2,42		2,65	
07.06.2017 19:41	2,43		2,65	
07.06.2017 19:41	2,45		2,65	
07.06.2017 19:42	2,47		2,65	
07.06.2017 19:42	2,47		2,65	
07.06.2017 19:43	2,41		2,65	
07.06.2017 19:43	2,36		2,64	
07.06.2017 19:44	2,33		2,63	
07.06.2017 19:44	2,32		2,63	
07.06.2017 19:45	2,34		2,61	
07.06.2017 19:45	2,39		2,58	
07.06.2017 19:46	2,39		2,62	
07.06.2017 19:46	2,42		2,62	
07.06.2017 19:47	2,43		2,61	
07.06.2017 19:47	2,46		2,62	
07.06.2017 19:48	2,44		2,61	
07.06.2017 19:48	2,38		2,61	
07.06.2017 19:49	2,34		2,61	
07.06.2017 19:49	2,33		2,61	
07.06.2017 19:50	2,35		2,6	
07.06.2017 19:50	2,37		2,6	
07.06.2017 19:51	2,39		2,59	
07.06.2017 19:51	2,41		2,59	
07.06.2017 19:52	2,43		2,59	
07.06.2017 19:52	2,46		2,58	
07.06.2017 19:53	2,43		2,58	
07.06.2017 19:53	2,37		2,58	
07.06.2017 19:54	2,31		2,58	
07.06.2017 19:54	2,29		2,58	
07.06.2017 19:55	2,3		2,57	
07.06.2017 19:55	2,33		2,57	
07.06.2017 19:56	2,35		2,57	
07.06.2017 19:56	2,38		2,57	
07.06.2017 19:57	2,4		2,57	
07.06.2017 19:57	2,43		2,56	
07.06.2017 19:58	2,42		2,56	
07.06.2017 19:58	2,37		2,55	
07.06.2017 19:59	2,33		2,55	
07.06.2017 19:59	2,32		2,55	
07.06.2017 20:00	2,33		2,55	
07.06.2017 20:00	2,34		2,55	
07.06.2017 20:01	2,36		2,55	
07.06.2017 20:01	2,39		2,55	
07.06.2017 20:02	2,41		2,55	
07.06.2017 20:02	2,41		2,55	
07.06.2017 20:03	2,37		2,54	
07.06.2017 20:03	2,31		2,54	
07.06.2017 20:04	2,29		2,54	
07.06.2017 20:04	2,28		2,52	
07.06.2017 20:05	2,3		2,55	
07.06.2017 20:05	2,31		2,52	
07.06.2017 20:06	2,34		2,52	
07.06.2017 20:06	2,37		2,52	
07.06.2017 20:07	2,4		2,52	
07.06.2017 20:07	2,39		2,52	
07.06.2017 20:08	2,34		2,52	
07.06.2017 20:08	2,3		2,52	
07.06.2017 20:09	2,28		2,51	
07.06.2017 20:09	2,3		2,51	
07.06.2017 20:10	2,31		2,51	
07.06.2017 20:10	2,33		2,51	
07.06.2017 20:11	2,36		2,51	
07.06.2017 20:11	2,38		2,51	
07.06.2017 20:12	2,4		2,49	
07.06.2017 20:12	2,34		2,5	
07.06.2017 20:13	2,28		2,49	
07.06.2017 20:13	2,26		2,49	
07.06.2017 20:14	2,26		2,49	
07.06.2017 20:14	2,27		2,49	
07.06.2017 20:15	2,3		2,49	
07.06.2017 20:15	2,33		2,49	
07.06.2017 20:16	2,35		2,49	
07.06.2017 20:16	2,37		2,49	
07.06.2017 20:17	2,35		2,48	
07.06.2017 20:17	2,3		2,49	
07.06.2017 20:18	2,27		2,47	
07.06.2017 20:18	2,26		2,47	
07.06.2017 20:19	2,27		2,47	
07.06.2017 20:19	2,3		2,47	
07.06.2017 20:20	2,32		2,47	
07.06.2017 20:20	2,34		2,47	
07.06.2017 20:21	2,36		2,46	
07.06.2017 20:21	2,33		2,46	
07.06.2017 20:22	2,27		2,45	
07.06.2017 20:22	2,23		2,45	
07.06.2017 20:23	2,22		2,45	
07.06.2017 20:23	2,24		2,45	
07.06.2017 20:24	2,26		2,45	
07.06.2017 20:24	2,28		2,45	
07.06.2017 20:25	2,3		2,43	
07.06.2017 20:25	2,33		2,46	
07.06.2017 20:26	2,33		2,45	
07.06.2017 20:26	2,26		2,44	
07.06.2017 20:27	2,23		2,44	
07.06.2017 20:27	2,21		2,43	
07.06.2017 20:28	2,23		2,43	
07.06.2017 20:28	2,25		2,42	
07.06.2017 20:29	2,27		2,42	
07.06.2017 20:29	2,29		2,43	
07.06.2017 20:30	2,32		2,42	
07.06.2017 20:30	2,33		2,42	
07.06.2017 20:31	2,26		2,42	
07.06.2017 20:31	2,22		2,42	
07.06.2017 20:32	2,17		2,41	
07.06.2017 20:32	2,16		2,42	
07.06.2017 20:33	2,18		2,41	
07.06.2017 20:33	2,2		2,41	
07.06.2017 20:34	2,22		2,4	
07.06.2017 20:34	2,25		2,4	
07.06.2017 20:35	2,26		2,4	
07.06.2017 20:35	2,29		2,41	
07.06.2017 20:36	2,25		2,39	
07.06.2017 20:36	2,19		2,39	
07.06.2017 20:37	2,16		2,39	
07.06.2017 20:37	2,15		2,39	
07.06.2017 20:38	2,16		2,39	
07.06.2017 20:38	2,18		2,39	
07.06.2017 20:39	2,19		2,38	
07.06.2017 20:39	2,22		2,38	
07.06.2017 20:40	2,23		2,39	
07.06.2017 20:40	2,25		2,38	
07.06.2017 20:41	2,26		2,38	
07.06.2017 20:41	2,19		2,37	
07.06.2017 20:42	2,14		2,36	
07.06.2017 20:42	2,11		2,37	
07.06.2017 20:43	2,09		2,36	
07.06.2017 20:43	2,11		2,36	
07.06.2017 20:44	2,12		2,35	
07.06.2017 20:44	2,16		2,35	
07.06.2017 20:45	2,22		2,24	
07.06.2017 20:45	2,2		2,36	
07.06.2017 20:46	2,22		2,35	
07.06.2017 20:46	2,23		2,35	
07.06.2017 20:47	2,18		2,35	
07.06.2017 20:47	2,12		2,34	
07.06.2017 20:48	2,09		2,33	
07.06.2017 20:48	2,1		2,33	
07.06.2017 20:49	2,12		2,34	
07.06.2017 20:49	2,14		2,33	
07.06.2017 20:50	2,16		2,32	
07.06.2017 20:50	2,18		2,32	
07.06.2017 20:51	2,19		2,32	
07.06.2017 20:51	2,22		2,32	
07.06.2017 20:52	2,2		2,32	
07.06.2017 20:52	2,15		2,32	
07.06.2017 20:53	2,1		2,32	
07.06.2017 20:53	2,08		2,31	
07.06.2017 20:54	2,08		2,31	
07.06.2017 20:54	2,09		2,31	
07.06.2017 20:55	2,12		2,3	
07.06.2017 20:55	2,14		2,3	
07.06.2017 20:56	2,16		2,3	
07.06.2017 20:56	2,19		2,3	
07.06.2017 20:57	2,2		2,3	
07.06.2017 20:57	2,16		2,29	
07.06.2017 20:58	2,11		2,29	
07.06.2017 20:58	2,09		2,29	
07.06.2017 20:59	2,09		2,29	
07.06.2017 20:59	2,1		2,29	
07.06.2017 21:00	2,12		2,29	
07.06.2017 21:00	2,14		2,29	
07.06.2017 21:01	2,16		2,28	
07.06.2017 21:01	2,18		2,28	
07.06.2017 21:02	2,19		2,28	
07.06.2017 21:02	2,16		2,28	
07.06.2017 21:03	2,11		2,28	
07.06.2017 21:03	2,07		2,27	
07.06.2017 21:04	2,06		2,26	
07.06.2017 21:04	2,08		2,26	
07.06.2017 21:05	2		2,25	
07.06.2017 21:05	2,13		2,26	
07.06.2017 21:06	2,15		2,26	
07.06.2017 21:06	2,17		2,26	
07.06.2017 21:07	2,19		2,26	
07.06.2017 21:07	2,14		2,26	
07.06.2017 21:08	2,09		2,26	
07.06.2017 21:08	2,06		2,26	
07.06.2017 21:09	2,07		2,25	
07.06.2017 21:09	2,09		2,25	
07.06.2017 21:10	2,11		2,25	
07.06.2017 21:10	2,13		2,24	
07.06.2017 21:11	2,16		2,25	
07.06.2017 21:11	2,18		2,25	
07.06.2017 21:12	2,15		2,25	
07.06.2017 21:12	2,08		2,24	
07.06.2017 21:13	2,04		2,24	
07.06.2017 21:13	2,04		2,23	
07.06.2017 21:14	2,05		2,23	
07.06.2017 21:14	2,06		2,23	
07.06.2017 21:15	2,1		2,23	
07.06.2017 21:15	2,13		2,23	
07.06.2017 21:16	2,15		2,23	
07.06.2017 21:16	2,17		2,23	
07.06.2017 21:17	2,13		2,23	
07.06.2017 21:17	2,07		2,22	
07.06.2017 21:18	2,05		2,22	
07.06.2017 21:18	2,06		2,22	
07.06.2017 21:19	2,07		2,21	
07.06.2017 21:19	2,09		2,22	
07.06.2017 21:20	2,12		2,22	
07.06.2017 21:20	2,14		2,21	
07.06.2017 21:21	2,16		2,21	
07.06.2017 21:21	2,12		2,22	
07.06.2017 21:22	2,07		2,21	
07.06.2017 21:22	2,03		2,2	
07.06.2017 21:23	2,02		2,2	
07.06.2017 21:23	2,04		2,2	
07.06.2017 21:24	2,06		2,2	
07.06.2017 21:24	2,09		2,2	
07.06.2017 21:25	2,12		2,12	
07.06.2017 21:25	2,13		2,19	
07.06.2017 21:26	2,13		2,19	
07.06.2017 21:26	2,07		2,19	
07.06.2017 21:27	2,04		2,19	
07.06.2017 21:27	2,03		2,19	
07.06.2017 21:28	2,06		2,19	
07.06.2017 21:28	2,07		2,18	
07.06.2017 21:29	2,1		2,19	
07.06.2017 21:29	2,12		2,19	
07.06.2017 21:30	2,14		2,19	
07.06.2017 21:30	2,11		2,18	
07.06.2017 21:31	2,06		2,18	
07.06.2017 21:31	2,01		2,19	
07.06.2017 21:32	2		2,17	
07.06.2017 21:32	2,01		2,17	
07.06.2017 21:33	2,03		2,17	
07.06.2017 21:33	2,06		2,16	
07.06.2017 21:34	2,09		2,16	
07.06.2017 21:34	2,11		2,16	
07.06.2017 21:35	2,12		2,17	
07.06.2017 21:35	2,08		2,16	
07.06.2017 21:36	2,03		2,16	
07.06.2017 21:36	2		2,16	
07.06.2017 21:37	2,01		2,16	
07.06.2017 21:37	2,03		2,16	
07.06.2017 21:38	2,05		2,16	
07.06.2017 21:38	2,07		2,16	
07.06.2017 21:39	2,09		2,16	
07.06.2017 21:39	2,1		2,15	
07.06.2017 21:40	2,07		2,16	
07.06.2017 21:40	2,01		2,16	
07.06.2017 21:41	1,97		2,15	
07.06.2017 21:41	1,95		2,15	
07.06.2017 21:42	1,96		2,14	
07.06.2017 21:42	1,97		2,14	
07.06.2017 21:43	2		2,14	
07.06.2017 21:43	2,02		2,13	
07.06.2017 21:44	2,05		2,13	
07.06.2017 21:44	2,06		2,13	
07.06.2017 21:45	2,03		2,13	
07.06.2017 21:45	2,05		2,12	
07.06.2017 21:46	1,96		2,13	
07.06.2017 21:46	1,94		2,13	
07.06.2017 21:47	1,95		2,12	
07.06.2017 21:47	1,96		2,12	
07.06.2017 21:48	1,98		2,12	
07.06.2017 21:48	2		2,12	
07.06.2017 21:49	2,01		2,12	
07.06.2017 21:49	2,02		2,12	
07.06.2017 21:50	2,05		2,11	
07.06.2017 21:50	2,04		2,12	
07.06.2017 21:51	1,98		2,11	
07.06.2017 21:51	1,93		2,11	
07.06.2017 21:52	1,89		2,11	
07.06.2017 21:52	1,89		2,1	
07.06.2017 21:53	1,9		2,09	
07.06.2017 21:53	1,93		2,09	
07.06.2017 21:54	1,96		2,09	
07.06.2017 21:54	1,98		2,09	
07.06.2017 21:55	2		2,09	
07.06.2017 21:55	2,02		2,09	
07.06.2017 21:56	2,03		2,09	
07.06.2017 21:56	1,99		2,09	
07.06.2017 21:57	1,94		2,09	
07.06.2017 21:57	1,91		2,09	
07.06.2017 21:58	1,91		2,08	
07.06.2017 21:58	1,92		2,08	
07.06.2017 21:59	1,94		2,08	
07.06.2017 21:59	1,96		2,08	
07.06.2017 22:00	1,99		2,08	
07.06.2017 22:00	2		2,08	
07.06.2017 22:01	2,03		2,07	
07.06.2017 22:01	2,02		2,08	
07.06.2017 22:02	1,96		2,06	
07.06.2017 22:02	1,91		2,06	
07.06.2017 22:03	1,89		2,06	
07.06.2017 22:03	1,89		2,06	
07.06.2017 22:04	1,9		2,06	
07.06.2017 22:04	1,92		2,06	
07.06.2017 22:05	2,01		2,06	
07.06.2017 22:05	1,97		2,06	
07.06.2017 22:06	2		2,06	
07.06.2017 22:06	2,02		2,05	
07.06.2017 22:07	1,96		2,05	
07.06.2017 22:07	1,91		2,05	
07.06.2017 22:08	1,89		2,05	
07.06.2017 22:08	1,9		2,05	
07.06.2017 22:09	1,91		2,05	
07.06.2017 22:09	1,93		2,03	
07.06.2017 22:10	1,96		2,03	
07.06.2017 22:10	1,97		2,04	
07.06.2017 22:11	2		2,04	
07.06.2017 22:11	2		2,03	
07.06.2017 22:12	1,95		2,03	
07.06.2017 22:12	1,9		2,03	
07.06.2017 22:13	1,87		2,03	
07.06.2017 22:13	1,86		2,02	
07.06.2017 22:14	1,89		2,02	
07.06.2017 22:14	1,91		2,03	
07.06.2017 22:15	1,93		2,02	
07.06.2017 22:15	1,96		2,02	
07.06.2017 22:16	1,99		2,02	
07.06.2017 22:16	1,99		2,03	
07.06.2017 22:17	1,94		2,02	
07.06.2017 22:17	1,89		2,02	
07.06.2017 22:18	1,87		2,02	
